interaction_id,user_id,article_id
404,2403,4
405,24,4
406,869,4
407,2296,4
408,2416,4
409,1897,4
410,908,4
411,938,4
412,2946,4
413,1323,4
414,1350,4
415,1684,4
416,1236,4
417,1685,4
418,1309,4
419,2523,4
420,2780,4
421,2851,4
422,1726,4
423,1333,4
424,2150,4
425,2559,5
426,1721,5
427,2130,5
428,2290,5
429,2062,5
430,2279,5
431,647,5
432,1512,5
433,1801,5
434,9,5
435,2607,5
436,1865,5
437,404,5
438,2492,5
439,2187,5
440,2314,5
441,1187,5
442,2602,5
443,1249,5
444,1743,5
445,3,5
446,1968,5
447,2191,5
448,1732,5
449,1506,5
450,2472,5
451,2079,5
452,835,5
453,2923,5
454,2155,5
455,3012,5
456,2958,5
457,2811,5
458,2305,5
459,1862,5
460,534,5
461,1654,5
462,2335,5
463,1586,5
464,2651,5
465,339,5
466,1158,5
467,1536,5
468,1309,5
469,337,5
470,474,5
471,2557,5
472,1466,5
473,151,5
474,52,5
475,1432,5
476,511,5
477,2149,5
478,2422,5
479,707,5
480,1813,5
481,477,5
482,917,5
483,2719,5
484,1657,5
485,2712,5
486,696,5
487,998,5
488,1425,5
489,1451,5
490,3040,5
491,356,5
492,2595,5
493,2634,5
494,1687,5
495,1045,5
496,1580,5
497,881,5
498,2434,5
499,2832,5
500,1903,5
501,1565,5
502,2166,5
503,1530,5
504,2765,5
505,570,5
506,2967,5
507,2478,6
508,2625,6
509,1461,6
510,2557,6
511,926,6
512,2324,6
513,435,6
514,927,6
515,1346,6
516,976,6
517,1171,6
518,2503,6
519,775,6
520,2276,6
521,229,6
522,2336,6
523,2412,6
524,1218,6
525,2204,6
526,2801,6
527,2441,6
528,1183,6
529,1465,6
530,2376,6
531,882,6
532,2450,6
533,996,6
534,2458,6
535,269,6
536,138,6
537,3040,6
538,2656,6
539,2701,6
540,2902,6
541,1323,6
542,864,6
543,407,6
544,1521,6
545,681,6
546,2864,7
547,15,7
548,442,7
549,751,7
550,618,7
551,699,7
552,2005,7
553,994,7
554,1883,7
555,2725,7
556,1840,7
557,2118,7
558,1112,7
559,494,7
560,972,7
561,2940,7
562,1902,7
563,833,7
564,1362,7
565,2550,7
566,2038,7
567,1714,7
568,2709,7
569,2051,7
570,1961,7
571,589,7
572,329,7
573,1836,7
574,1253,7
575,1804,7
576,193,7
577,2510,7
578,670,7
579,2453,7
580,1625,7
581,830,7
582,94,7
583,2490,7
584,546,7
585,161,7
586,2306,7
587,1063,7
588,1179,7
589,752,7
590,2618,7
591,897,7
592,649,7
593,935,7
594,631,7
595,964,7
596,258,8
597,490,8
598,1258,8
599,2690,8
600,178,8
601,656,8
602,2778,8
603,2724,8
604,2072,8
605,741,8
606,1267,8
607,651,8
608,402,8
609,1158,8
610,1762,8
611,1097,8
612,1868,8
613,894,8
614,1049,8
615,2407,8
616,2686,8
617,975,8
618,1746,8
619,835,8
620,165,8
621,2251,8
622,530,8
623,1287,8
624,1474,8
625,570,8
626,289,8
627,1055,8
628,2905,8
629,1884,8
630,123,8
631,1837,8
632,282,8
633,1652,8
634,2297,8
635,1279,8
636,903,8
637,148,8
638,78,8
639,1301,8
640,2703,8
641,744,8
642,1756,8
643,2087,8
644,190,8
645,472,8
646,1001,9
647,2044,9
648,1323,9
649,2240,9
650,2648,9
651,2314,9
652,3026,9
653,2301,9
654,2595,9
655,2540,9
656,2228,9
657,2444,9
658,2861,9
659,1436,9
660,1949,9
661,1567,9
662,2592,9
663,1305,9
664,2502,9
665,2435,9
666,2932,9
667,759,9
668,2162,9
669,2310,9
670,2866,9
671,2774,9
672,1754,9
673,1770,9
674,519,9
675,2970,9
676,771,9
677,2210,9
678,2423,9
679,1330,9
680,651,9
681,586,9
682,2608,9
683,1552,10
684,276,10
685,2187,10
686,762,10
687,2680,10
688,936,10
689,621,10
690,264,10
691,1554,10
692,1361,10
693,2296,10
694,1402,10
695,1044,10
696,792,10
697,835,10
698,2839,10
699,513,10
700,3013,10
701,991,10
702,271,10
703,758,10
704,183,10
705,2405,10
706,1558,10
707,1019,10
708,2022,10
709,1926,10
710,2875,10
711,2930,10
712,2076,10
713,2496,10
714,2414,10
715,1487,10
716,2147,10
717,242,11
718,2313,11
719,2932,11
720,264,11
721,2553,11
722,2855,11
723,700,11
724,1598,11
725,2839,11
726,2926,11
727,399,11
728,1058,11
729,2126,11
730,683,11
731,985,11
732,74,11
733,474,11
734,1721,11
735,1995,11
736,1982,11
737,2373,11
738,1252,11
739,821,11
740,52,11
741,641,11
742,945,11
743,551,11
744,65,11
745,486,11
746,2032,11
747,1924,11
748,2864,11
749,2431,11
750,1734,11
751,424,12
752,1725,12
753,193,12
754,1304,12
755,1182,12
756,1294,12
757,841,12
758,2092,12
759,2567,12
760,2344,12
761,1917,12
762,1639,12
763,97,12
764,2205,12
765,1660,12
766,812,12
767,995,12
768,2864,12
769,1908,12
770,1439,12
771,1900,12
772,1248,12
773,1422,12
774,873,12
775,1325,12
776,2091,12
777,125,12
778,2421,12
779,850,12
780,2081,12
781,1961,12
782,1994,12
783,1858,12
784,2923,12
785,1544,12
786,2234,12
787,2150,12
788,731,12
789,851,12
790,1280,12
791,833,12
792,1116,12
793,1184,12
794,1843,12
795,681,12
796,2452,13
797,1320,13
798,2152,13
799,254,13
800,1421,13
801,88,13
802,2060,13
803,1043,13
804,2895,13
805,983,13
806,1724,13
807,776,13
808,1898,13
809,1410,13
810,1129,13
811,633,13
812,346,13
813,374,13
814,3046,13
815,1244,13
816,7,13
817,2908,13
818,65,13
819,1262,13
820,2189,13
821,2798,13
822,2173,13
823,1399,13
824,2969,13
825,125,13
826,3009,13
827,2586,13
828,2842,13
829,771,13
830,440,13
831,2024,13
832,1568,13
833,1592,13
834,2828,13
835,940,13
836,1213,13
837,417,13
838,595,13
839,443,13
840,2473,13
841,2148,13
842,1616,13
843,1141,13
844,2038,13
845,2481,13
846,2697,13
847,1666,13
848,2502,13
849,1553,13
850,1434,13
851,2640,13
852,1170,13
853,1200,13
854,921,13
855,1577,13
856,1660,13
857,2018,13
858,1302,13
859,674,13
860,2645,13
861,1049,13
862,2822,13
863,643,13
864,1712,13
865,1632,13
866,2531,13
867,429,13
868,2782,13
869,1617,13
870,1793,13
871,1550,13
872,113,13
873,1508,13
874,796,13
875,1040,13
876,1982,13
877,1510,13
878,285,13
879,227,13
880,574,13
881,591,13
882,1858,13
883,550,13
884,2698,13
885,647,13
886,280,13
887,2677,13
888,890,13
889,1286,13
890,2923,13
891,2882,13
892,2179,13
893,214,13
894,1817,13
895,3016,13
896,2888,13
897,328,13
898,1201,13
899,955,13
900,406,13
901,2118,13
902,822,13
903,1045,13
904,277,13
905,1512,13
906,489,14
907,1308,14
908,443,14
909,2910,14
910,449,14
911,1589,14
912,610,14
913,238,14
914,628,14
915,170,14
916,430,14
917,1495,14
918,1991,14
919,270,14
920,1329,14
921,1778,14
922,726,14
923,1134,14
924,224,14
925,681,14
926,1408,14
927,3020,14
928,3038,14
929,2986,14
930,1277,14
931,251,14
932,980,14
933,734,14
934,48,14
935,290,14
936,1368,14
937,1030,14
938,557,14
939,2184,14
940,1087,14
941,2594,14
942,741,14
943,1639,14
944,569,14
945,1502,14
946,472,14
947,501,14
948,1873,14
949,797,14
950,535,14
951,2845,14
952,135,14
953,1727,14
954,1669,14
955,763,14
956,1367,14
957,2200,14
958,684,14
959,596,14
960,953,14
961,2759,14
962,2425,14
963,2888,14
964,1992,14
965,2023,14
966,1451,14
967,2767,14
968,1552,14
969,1079,14
970,1952,14
971,1663,14
972,389,14
973,1189,14
974,948,14
975,2583,14
976,1156,14
977,2508,14
978,1334,14
979,2299,14
980,422,14
981,2828,14
982,1453,14
983,785,14
984,799,14
985,1116,14
986,2189,14
987,2896,14
988,2040,14
989,1667,14
990,1356,14
991,2529,14
992,2587,14
993,884,14
994,2908,14
995,1197,14
996,2438,14
997,2946,14
998,2144,14
999,1793,14
1000,370,14
1001,2401,14
1002,845,14
1003,2119,14
1004,2782,14
1005,559,14
1006,1975,14
1007,1266,14
1008,540,14
1009,88,14
1010,1235,14
1011,1988,14
1012,1763,14
1013,484,15
1014,1361,15
1015,1125,15
1016,823,15
1017,2226,15
1018,936,15
1019,1644,15
1020,2823,15
1021,1642,15
1022,1890,15
1023,227,15
1024,551,15
1025,310,15
1026,2333,15
1027,2552,15
1028,578,15
1029,679,15
1030,979,15
1031,1810,15
1032,1902,15
1033,2095,15
1034,2767,15
1035,889,15
1036,2013,15
1037,1710,15
1038,924,15
1039,2775,15
1040,292,15
1041,2170,15
1042,2221,15
1043,2802,15
1044,1577,15
1045,974,15
1046,2527,15
1047,2350,15
1048,1519,15
1049,2342,15
1050,808,15
1051,1805,15
1052,2639,15
1053,964,15
1054,1463,15
1055,2901,15
1056,2431,15
1057,2716,15
1058,1165,15
1059,3038,15
1060,472,15
1061,1578,15
1062,1448,15
1063,2432,15
1064,2779,15
1065,2230,15
1066,1914,15
1067,1293,15
1068,1551,15
1069,1547,15
1070,66,15
1071,1527,15
1072,2607,15
1073,2160,15
1074,2423,15
1075,1183,15
1076,1611,15
1077,105,15
1078,1159,15
1079,1434,15
1080,772,15
1081,98,15
1082,2106,15
1083,1314,15
1084,1253,15
1085,761,15
1086,1637,15
1087,1322,15
1088,1433,15
1089,1777,15
1090,22,15
1091,2776,15
1092,221,15
1093,1362,15
1094,643,15
1095,1594,15
1096,841,15
1097,2622,15
1098,1202,15
1099,1949,15
1100,758,15
1101,62,15
1102,1221,15
1103,1631,15
1104,1387,15
1105,2933,15
1106,2153,15
1107,3037,15
1108,2401,15
1109,1696,15
1110,1871,15
1111,3006,15
1112,2005,15
1113,2748,16
1114,2215,16
1115,398,16
1116,2130,16
1117,1465,16
1118,2811,16
1119,2461,16
1120,320,16
1121,418,16
1122,217,16
1123,1494,16
1124,251,16
1125,2208,16
1126,1685,16
1127,2552,16
1128,841,16
1129,1579,16
1130,365,16
1131,2708,16
1132,541,16
1133,314,16
1134,635,16
1135,2459,16
1136,327,16
1137,1881,16
1138,2279,16
1139,2295,16
1140,590,16
1141,193,16
1142,1356,16
1143,628,16
1144,2129,16
1145,1086,16
1146,1357,16
1147,352,16
1148,1734,16
1149,574,16
1150,2070,16
1151,221,16
1152,2973,16
1153,2087,16
1154,561,16
1155,48,16
1156,1011,16
1157,473,16
1158,676,16
1159,2667,16
1160,1841,16
1161,546,16
1162,1700,16
1163,774,16
1164,2975,16
1165,103,16
1166,2234,16
1167,2355,16
1168,208,16
1169,533,16
1170,1163,16
1171,2651,16
1172,1634,16
1173,2003,16
1174,2385,16
1175,2529,16
1176,1440,16
1177,1546,16
1178,2190,16
1179,795,16
1180,2603,16
1181,68,16
1182,606,16
1183,2439,16
1184,1032,16
1185,462,16
1186,579,16
1187,1617,17
1188,2581,17
1189,219,17
1190,95,17
1191,1404,17
1192,2918,17
1193,839,17
1194,2924,17
1195,2718,17
1196,850,17
1197,2493,17
1198,2092,17
1199,1555,17
1200,1277,17
1201,2489,17
1202,2416,17
1203,2310,17
1204,3042,17
1205,1445,17
1206,2461,17
1207,2630,17
1208,653,17
1209,131,17
1210,1221,17
1211,2609,17
1212,871,17
1213,2130,17
1214,26,17
1215,1080,17
1216,1885,17
1217,406,17
1218,2741,17
1219,484,17
1220,2782,17
1221,669,17
1222,3032,17
1223,1845,17
1224,262,17
1225,205,17
1226,232,17
1227,1807,17
1228,2470,17
1229,1342,17
1230,1805,17
1231,1621,17
1232,2099,17
1233,1427,17
1234,2176,17
1235,3039,17
1236,1063,17
1237,41,17
1238,394,17
1239,1688,17
1240,1045,17
1241,2875,17
1242,1916,17
1243,1584,17
1244,2430,17
1245,781,17
1246,2502,17
1247,11,17
1248,1897,17
1249,2861,17
1250,2397,17
1251,2600,17
1252,1205,17
1253,2516,17
1254,1679,17
1255,1894,17
1256,184,17
1257,626,17
1258,1677,17
1259,184,18
1260,2264,18
1261,2564,18
1262,2815,18
1263,313,18
1264,2874,18
1265,209,18
1266,1433,18
1267,218,18
1268,59,18
1269,79,18
1270,1553,18
1271,2477,18
1272,398,18
1273,391,18
1274,1738,18
1275,726,18
1276,2228,18
1277,2896,18
1278,2337,18
1279,2683,18
1280,1581,18
1281,2540,18
1282,565,18
1283,212,18
1284,2005,18
1285,162,18
1286,2731,18
1287,2110,18
1288,2905,18
1289,950,18
1290,1472,18
1291,744,18
1292,1650,18
1293,2015,18
1294,2984,18
1295,2275,18
1296,368,18
1297,1437,18
1298,1803,18
1299,452,18
1300,1308,18
1301,853,18
1302,370,18
1303,1556,18
1304,514,18
1305,1808,18
1306,525,18
1307,2208,18
1308,604,18
1309,2740,18
1310,84,18
1311,1590,18
1312,971,18
1313,696,18
1314,1427,18
1315,2569,18
1316,2801,18
1317,916,18
1318,477,18
1319,2197,18
1320,1781,18
1321,624,18
1322,2321,18
1323,1578,18
1324,1996,18
1325,1095,18
1326,1323,18
1327,557,18
1328,2309,18
1329,485,18
1330,2373,18
1331,2430,18
1332,2281,18
1333,62,18
1334,820,18
1335,1415,18
1336,1826,18
1337,2812,18
1338,1146,18
1339,2674,18
1340,509,18
1341,1132,18
1342,163,18
1343,2266,18
1344,465,18
1345,775,18
1346,2362,18
1347,1626,18
1348,48,18
1349,9,18
1350,1551,18
1351,921,18
1352,1878,18
1353,707,18
1354,1813,18
1355,1157,18
1356,579,18
1357,427,18
1358,732,18
1359,93,18
1360,931,18
1361,2757,18
1362,2539,18
1363,1134,18
1364,1762,18
1365,1733,18
1366,2531,18
1367,731,18
1368,894,18
1369,910,18
1370,128,18
1371,953,18
1372,2685,18
1373,2794,18
1374,340,18
1375,1389,18
1376,1158,19
1377,1482,19
1378,1693,19
1379,66,19
1380,2569,19
1381,2967,19
1382,1996,19
1383,2018,19
1384,1608,19
1385,1011,19
1386,460,19
1387,1787,19
1388,140,19
1389,2517,19
1390,1271,19
1391,1251,19
1392,992,19
1393,2955,19
1394,540,19
1395,468,19
1396,514,19
1397,2012,19
1398,3025,19
1399,728,19
1400,2769,19
1401,837,19
1402,1978,19
1403,127,19
1404,1503,19
1405,2000,19
1406,1631,19
1407,735,19
1408,2530,19
1409,2957,19
1410,1386,19
1411,1941,19
1412,2406,19
1413,741,19
1414,2637,19
1415,841,19
1416,2365,19
1417,348,19
1418,869,19
1419,1623,19
1420,1598,19
1421,2589,19
1422,3038,19
1423,332,19
1424,814,19
1425,1089,19
1426,1447,19
1427,1496,19
1428,2608,19
1429,2350,19
1430,60,19
1431,1373,19
1432,1893,19
1433,1390,19
1434,409,19
1435,1205,19
1436,1242,19
1437,582,19
1438,2308,19
1439,973,19
1440,1803,19
1441,1568,19
1442,2683,19
1443,381,19
1444,355,19
1445,906,19
1446,1305,19
1447,901,19
1448,2327,19
1449,746,19
1450,264,19
1451,1248,20
1452,2357,20
1453,2590,20
1454,2237,20
1455,1704,20
1456,2209,20
1457,2079,20
1458,726,20
1459,1678,20
1460,2350,20
1461,961,20
1462,1998,20
1463,1456,20
1464,1528,20
1465,276,20
1466,2032,20
1467,2641,20
1468,436,20
1469,1114,20
1470,151,20
1471,92,20
1472,3018,20
1473,1495,20
1474,1081,20
1475,826,20
1476,2987,20
1477,766,20
1478,2214,20
1479,852,20
1480,219,20
1481,2084,20
1482,6,20
1483,2060,20
1484,762,20
1485,2279,20
1486,2348,20
1487,77,20
1488,2145,20
1489,3019,20
1490,744,20
1491,823,20
1492,2483,20
1493,497,20
1494,2018,20
1495,2303,20
1496,117,20
1497,1689,20
1498,1762,20
1499,917,20
1500,2679,20
1501,506,20
1502,1108,20
1503,2585,20
1504,590,20
1505,2507,20
1506,245,20
1507,1482,20
1508,234,20
1509,2066,20
1510,2407,20
1511,2594,20
1512,2990,21
1513,2050,21
1514,2346,21
1515,1535,21
1516,2792,21
1517,1964,21
1518,2704,21
1519,728,21
1520,1507,21
1521,2228,21
1522,629,21
1523,651,21
1524,2982,21
1525,1314,21
1526,561,21
1527,1001,21
1528,1205,21
1529,1904,21
1530,2822,21
1531,3008,21
1532,1991,21
1533,2130,21
1534,975,21
1535,2611,21
1536,673,21
1537,329,21
1538,2965,21
1539,2636,21
1540,917,21
1541,2059,21
1542,1410,21
1543,979,21
1544,863,21
1545,423,21
1546,1673,21
1547,1349,21
1548,1556,21
1549,665,21
1550,2873,21
1551,1949,21
1552,2750,21
1553,338,21
1554,2586,21
1555,603,21
1556,798,21
1557,820,21
1558,1350,21
1559,988,21
1560,814,21
1561,1980,21
1562,164,21
1563,1032,21
1564,2104,21
1565,544,21
1566,683,21
1567,622,21
1568,4,21
1569,1433,21
1570,123,21
1571,3034,21
1572,2810,21
1573,664,21
1574,938,21
1575,1400,21
1576,2576,21
1577,2447,21
1578,395,21
1579,390,21
1580,1256,21
1581,2658,21
1582,2698,21
1583,332,21
1584,1757,21
1585,482,21
1586,2093,21
1587,2805,21
1588,1373,21
1589,259,21
1590,1770,21
1591,1233,21
1592,2475,21
1593,2674,21
1594,821,21
1595,486,21
1596,926,21
1597,110,21
1598,844,21
1599,2017,21
1600,439,21
1601,345,21
1602,415,21
1603,240,21
1604,2673,21
1605,2881,21
1606,146,21
1607,2320,21
1608,2249,21
1609,3038,21
1610,1055,21
1611,859,21
1612,1368,21
1613,2609,21
1614,2224,21
1615,1427,21
1616,744,21
1617,2218,21
1618,2604,21
1619,1213,21
1620,2038,21
1621,1445,21
1622,1598,21
1623,2364,21
1624,2980,21
1625,1341,21
1626,1039,21
1627,1139,21
1628,418,21
1629,903,21
1630,264,21
1631,1300,21
1632,519,21
1633,1063,21
1634,2417,22
1635,748,22
1636,1872,22
1637,2754,22
1638,1732,22
1639,598,22
1640,1045,22
1641,1808,22
1642,1538,22
1643,458,22
1644,1350,22
1645,1654,22
1646,806,22
1647,1874,22
1648,218,22
1649,1019,22
1650,2452,22
1651,783,22
1652,1847,22
1653,1237,22
1654,959,22
1655,2803,22
1656,1041,22
1657,732,22
1658,2781,22
1659,2278,22
1660,2080,22
1661,154,22
1662,411,22
1663,1949,22
1664,647,22
1665,698,22
1666,2376,22
1667,860,22
1668,223,22
1669,115,22
1670,1337,22
1671,1890,22
1672,2654,22
1673,343,22
1674,609,22
1675,1615,22
1676,1108,22
1677,1459,22
1678,2826,22
1679,1660,23
1680,1252,23
1681,3018,23
1682,204,23
1683,2851,23
1684,1522,23
1685,1529,23
1686,2819,23
1687,1541,23
1688,1323,23
1689,818,23
1690,2013,23
1691,1741,23
1692,662,23
1693,2161,23
1694,1965,23
1695,1205,23
1696,16,23
1697,1349,23
1698,21,23
1699,232,23
1700,1303,23
1701,255,23
1702,826,23
1703,2004,23
1704,933,23
1705,3040,23
1706,2804,23
1707,1791,23
1708,2946,23
1709,2650,23
1710,967,23
1711,2290,23
1712,423,23
1713,2087,23
1714,1486,23
1715,54,23
1716,823,23
1717,2915,23
1718,957,23
1719,561,23
1720,582,23
1721,1448,23
1722,2571,23
1723,2313,24
1724,1318,24
1725,647,24
1726,144,24
1727,1396,24
1728,2486,24
1729,2227,24
1730,1233,24
1731,1823,24
1732,1317,24
1733,1769,24
1734,1574,24
1735,2078,24
1736,1542,24
1737,2877,24
1738,1295,24
1739,52,24
1740,731,24
1741,1519,24
1742,1645,24
1743,1685,24
1744,2178,24
1745,825,24
1746,2029,24
1747,2146,24
1748,1240,24
1749,1220,24
1750,553,24
1751,1248,24
1752,2394,24
1753,2780,24
1754,1818,24
1755,903,24
1756,2080,24
1757,2259,24
1758,1004,24
1759,2523,24
1760,229,24
1761,36,24
1762,385,24
1763,483,24
1764,2688,24
1765,1284,24
1766,826,24
1767,1298,24
1768,1197,24
1769,909,24
1770,426,24
1771,2005,24
1772,423,24
1773,2363,24
1774,626,24
1775,2231,25
1776,2457,25
1777,393,25
1778,269,25
1779,2896,25
1780,1397,25
1781,1926,25
1782,74,25
1783,838,25
1784,1535,25
1785,2713,25
1786,815,25
1787,2362,25
1788,2022,25
1789,359,25
1790,885,25
1791,735,25
1792,1334,25
1793,1940,25
1794,1312,25
1795,744,25
1796,2121,25
1797,1788,25
1798,1580,25
1799,1691,25
1800,684,25
1801,2076,25
1802,1173,25
1803,1106,25
1804,462,25
1805,1830,25
1806,1840,25
1807,1032,25
1808,2621,25
1809,2579,25
1810,338,25
1811,2119,25
1812,1193,25
1813,3048,25
1814,696,25
1815,842,25
1816,1333,25
1817,811,25
1818,2112,25
1819,1454,25
1820,683,25
1821,1537,25
1822,2719,25
1823,2413,25
1824,1514,25
1825,869,25
1826,556,25
1827,2687,25
1828,2163,25
1829,1749,25
1830,2690,25
1831,380,25
1832,2081,25
1833,670,25
1834,376,25
1835,1405,25
1836,2878,25
1837,982,25
1838,2487,25
1839,2287,25
1840,2038,25
1841,2815,25
1842,1231,25
1843,1180,25
1844,499,25
1845,827,25
1846,2691,25
1847,1434,25
1848,1036,25
1849,668,25
1850,1468,25
1851,2186,25
1852,863,25
1853,2312,25
1854,1924,25
1855,2397,25
1856,763,25
1857,1927,25
1858,475,25
1859,1107,25
1860,2210,25
1861,1929,25
1862,583,25
1863,2615,25
1864,165,25
1865,1825,25
1866,3000,25
1867,1617,25
1868,2441,25
1869,2385,25
1870,2004,25
1871,2109,25
1872,705,25
1873,2264,25
1874,2988,25
1875,732,25
1876,2617,25
1877,1100,25
1878,2179,25
1879,491,25
1880,492,25
1881,1472,25
1882,729,25
1883,31,25
1884,1128,25
1885,964,25
1886,98,25
1887,1900,25
1888,1914,25
1889,220,25
1890,961,25
1891,2667,25
1892,1781,25
1893,1243,25
1894,1404,25
1895,634,25
1896,2484,25
1897,2802,25
1898,2791,25
1899,680,25
1900,944,25
1901,498,26
1902,927,26
1903,1005,26
1904,1933,26
1905,588,26
1906,2812,26
1907,317,26
1908,25,26
1909,2605,26
1910,2145,26
1911,1080,26
1912,1826,26
1913,691,26
1914,521,26
1915,1425,26
1916,1072,26
1917,1884,26
1918,675,26
1919,2023,26
1920,2340,26
1921,517,26
1922,136,26
1923,1324,26
1924,2360,26
1925,1989,26
1926,2137,26
1927,1221,26
1928,727,26
1929,1617,26
1930,634,26
1931,2216,26
1932,610,26
1933,877,26
1934,1538,26
1935,1473,26
1936,1837,26
1937,1320,26
1938,2813,26
1939,2563,26
1940,2689,26
1941,1923,26
1942,1939,26
1943,1861,26
1944,1314,26
1945,975,26
1946,1812,26
1947,81,26
1948,27,26
1949,2594,26
1950,145,26
1951,1598,26
1952,1883,26
1953,615,26
1954,2738,26
1955,590,26
1956,2708,26
1957,2327,26
