interaction_id,user_id,article_id
403,2765,5
404,570,5
405,2478,6
406,2324,6
407,927,6
408,976,6
409,2503,6
410,2336,6
411,2204,6
412,1465,6
413,138,6
414,2656,6
415,2864,7
416,618,7
417,994,7
418,1883,7
419,2725,7
420,494,7
421,972,7
422,2940,7
423,1902,7
424,2550,7
425,2038,7
426,2709,7
427,2051,7
428,1961,7
429,589,7
430,1836,7
431,193,7
432,670,7
433,830,7
434,94,7
435,546,7
436,161,7
437,752,7
438,2618,7
439,897,7
440,935,7
441,490,8
442,1258,8
443,2690,8
444,178,8
445,2778,8
446,2072,8
447,1158,8
448,1762,8
449,1097,8
450,2407,8
451,2686,8
452,975,8
453,835,8
454,165,8
455,1884,8
456,123,8
457,1652,8
458,1279,8
459,78,8
460,1301,8
461,1756,8
462,190,8
463,2044,9
464,1323,9
465,2314,9
466,2595,9
467,2540,9
468,2228,9
469,759,9
470,2866,9
471,2774,9
472,2423,9
473,651,9
474,2608,9
475,276,10
476,762,10
477,2680,10
478,621,10
479,1554,10
480,1044,10
481,513,10
482,271,10
483,2875,10
484,2147,10
485,242,11
486,2313,11
487,700,11
488,2839,11
489,474,11
490,1252,11
491,65,11
492,1725,12
493,1304,12
494,841,12
495,2092,12
496,2567,12
497,97,12
498,1660,12
499,995,12
500,2864,12
501,1439,12
502,1248,12
503,1422,12
504,873,12
505,2091,12
506,2421,12
507,850,12
508,1994,12
509,1544,12
510,2234,12
511,731,12
512,1843,12
513,1320,13
514,2152,13
515,1421,13
516,88,13
517,2060,13
518,1724,13
519,776,13
520,1898,13
521,1129,13
522,633,13
523,346,13
524,374,13
525,1244,13
526,7,13
527,2908,13
528,65,13
529,1262,13
530,2189,13
531,2798,13
532,2173,13
533,2969,13
534,125,13
535,3009,13
536,2586,13
537,2842,13
538,771,13
539,440,13
540,2024,13
541,1568,13
542,417,13
543,595,13
544,443,13
545,2473,13
546,2148,13
547,1141,13
548,2038,13
549,2697,13
550,1666,13
551,1553,13
552,1434,13
553,1170,13
554,1577,13
555,1660,13
556,2018,13
557,1302,13
558,674,13
559,2645,13
560,1049,13
561,643,13
562,1712,13
563,1632,13
564,2531,13
565,429,13
566,2782,13
567,1617,13
568,1793,13
569,1550,13
570,113,13
571,1508,13
572,796,13
573,1040,13
574,1982,13
575,1510,13
576,285,13
577,227,13
578,591,13
579,1858,13
580,2698,13
581,647,13
582,2677,13
583,890,13
584,1286,13
585,2923,13
586,2882,13
587,2179,13
588,214,13
589,3016,13
590,2888,13
591,1201,13
592,406,13
593,1045,13
594,277,13
595,489,14
596,443,14
597,2910,14
598,449,14
599,1589,14
600,610,14
601,238,14
602,628,14
603,170,14
604,430,14
605,1495,14
606,1991,14
607,270,14
608,1329,14
609,1778,14
610,1134,14
611,224,14
612,681,14
613,1408,14
614,3020,14
615,3038,14
616,2986,14
617,1277,14
618,980,14
619,734,14
620,48,14
621,290,14
622,1368,14
623,1030,14
624,557,14
625,2184,14
626,1087,14
627,2594,14
628,741,14
629,1639,14
630,569,14
631,1502,14
632,472,14
633,501,14
634,1873,14
635,797,14
636,135,14
637,1669,14
638,763,14
639,1367,14
640,2200,14
641,596,14
642,2759,14
643,2888,14
644,2023,14
645,1451,14
646,2767,14
647,1552,14
648,1079,14
649,1952,14
650,1663,14
651,389,14
652,948,14
653,2583,14
654,1156,14
655,2508,14
656,1334,14
657,2299,14
658,422,14
659,2828,14
660,1453,14
661,785,14
662,799,14
663,1116,14
664,2896,14
665,2040,14
666,1667,14
667,1356,14
668,2529,14
669,2587,14
670,884,14
671,1197,14
672,2438,14
673,2946,14
674,2144,14
675,1793,14
676,370,14
677,2401,14
678,845,14
679,2119,14
680,2782,14
681,559,14
682,1975,14
683,1266,14
684,540,14
685,88,14
686,1235,14
687,1763,14
688,484,15
689,1361,15
690,1125,15
691,823,15
692,2226,15
693,936,15
694,1644,15
695,2823,15
696,1890,15
697,551,15
698,310,15
699,2333,15
700,2552,15
701,578,15
702,679,15
703,979,15
704,1810,15
705,1902,15
706,2095,15
707,2767,15
708,889,15
709,2013,15
710,1710,15
711,2775,15
712,292,15
713,2170,15
714,2221,15
715,2802,15
716,974,15
717,1519,15
718,808,15
719,2639,15
720,964,15
721,1463,15
722,2901,15
723,2431,15
724,1165,15
725,3038,15
726,472,15
727,1578,15
728,1448,15
729,2432,15
730,2779,15
731,2230,15
732,1914,15
733,1293,15
734,1551,15
735,66,15
736,1527,15
737,2160,15
738,2423,15
739,1183,15
740,1611,15
741,105,15
742,1159,15
743,1434,15
744,772,15
745,98,15
746,1314,15
747,761,15
748,1637,15
749,1322,15
750,1433,15
751,22,15
752,2776,15
753,221,15
754,1362,15
755,643,15
756,1594,15
757,841,15
758,2622,15
759,1202,15
760,1949,15
761,758,15
762,62,15
763,1221,15
764,1631,15
765,1387,15
766,2933,15
767,2153,15
768,3037,15
769,2401,15
770,1696,15
771,1871,15
772,3006,15
773,2748,16
774,398,16
775,1465,16
776,2811,16
777,2461,16
778,320,16
779,418,16
780,251,16
781,1579,16
782,365,16
783,2708,16
784,314,16
785,635,16
786,2459,16
787,327,16
788,2279,16
789,590,16
790,193,16
791,2129,16
792,1086,16
793,1357,16
794,1734,16
795,574,16
796,2070,16
797,2087,16
798,1011,16
799,473,16
800,676,16
801,1841,16
802,1700,16
803,2355,16
804,208,16
805,533,16
806,1163,16
807,2651,16
808,1634,16
809,2003,16
810,2385,16
811,2529,16
812,1440,16
813,1546,16
814,2190,16
815,795,16
816,2603,16
817,606,16
818,1032,16
819,462,16
820,1617,17
821,2581,17
822,219,17
823,95,17
824,1404,17
825,2918,17
826,839,17
827,2718,17
828,2493,17
829,1555,17
830,1277,17
831,2489,17
832,2310,17
833,3042,17
834,1445,17
835,2461,17
836,131,17
837,2609,17
838,871,17
839,2130,17
840,26,17
841,2741,17
842,484,17
843,2782,17
844,669,17
845,3032,17
846,1845,17
847,205,17
848,232,17
849,1807,17
850,2470,17
851,1342,17
852,1805,17
853,1621,17
854,1427,17
855,2176,17
856,3039,17
857,1063,17
858,41,17
859,1688,17
860,2875,17
861,1916,17
862,2430,17
863,781,17
864,2502,17
865,11,17
866,1897,17
867,2861,17
868,2397,17
869,1205,17
870,626,17
871,184,18
872,2264,18
873,2564,18
874,2815,18
875,313,18
876,209,18
877,1433,18
878,218,18
879,59,18
880,79,18
881,1553,18
882,2477,18
883,391,18
884,1738,18
885,726,18
886,2228,18
887,2896,18
888,2683,18
889,1581,18
890,2540,18
891,565,18
892,212,18
893,2005,18
894,162,18
895,2731,18
896,2905,18
897,950,18
898,1472,18
899,744,18
900,2015,18
901,2275,18
902,368,18
903,1437,18
904,452,18
905,1308,18
906,853,18
907,370,18
908,1556,18
909,514,18
910,1808,18
911,2208,18
912,604,18
913,2740,18
914,84,18
915,1590,18
916,971,18
917,696,18
918,1427,18
919,2569,18
920,2801,18
921,916,18
922,477,18
923,2197,18
924,1781,18
925,624,18
926,2321,18
927,1578,18
928,1996,18
929,1095,18
930,557,18
931,2309,18
932,485,18
933,2373,18
934,2430,18
935,62,18
936,820,18
937,1415,18
938,2812,18
939,1146,18
940,2674,18
941,1132,18
942,163,18
943,2266,18
944,775,18
945,2362,18
946,9,18
947,921,18
948,1878,18
949,707,18
950,1813,18
951,579,18
952,427,18
953,732,18
954,93,18
955,2757,18
956,2539,18
957,1134,18
958,1762,18
959,1733,18
960,2531,18
961,731,18
962,894,18
963,910,18
964,953,18
965,2685,18
966,2794,18
967,340,18
968,1158,19
969,1482,19
970,1693,19
971,66,19
972,2967,19
973,1996,19
974,2018,19
975,1608,19
976,1011,19
977,460,19
978,140,19
979,1271,19
980,992,19
981,468,19
982,2012,19
983,728,19
984,2769,19
985,1978,19
986,127,19
987,1503,19
988,2000,19
989,1631,19
990,2957,19
991,1941,19
992,741,19
993,1623,19
994,1598,19
995,2589,19
996,3038,19
997,332,19
998,814,19
999,1089,19
1000,1496,19
1001,2608,19
1002,2350,19
1003,60,19
1004,1373,19
1005,1893,19
1006,409,19
1007,1205,19
1008,582,19
1009,2308,19
1010,973,19
1011,1568,19
1012,2683,19
1013,355,19
1014,906,19
1015,901,19
1016,2327,19
1017,264,19
1018,1248,20
1019,2590,20
1020,2237,20
1021,2209,20
1022,2079,20
1023,726,20
1024,1678,20
1025,2350,20
1026,961,20
1027,1998,20
1028,1456,20
1029,2032,20
1030,151,20
1031,3018,20
1032,1081,20
1033,826,20
1034,2214,20
1035,852,20
1036,219,20
1037,2084,20
1038,762,20
1039,2279,20
1040,2348,20
1041,2145,20
1042,3019,20
1043,823,20
1044,2483,20
1045,497,20
1046,2018,20
1047,117,20
1048,1689,20
1049,1762,20
1050,917,20
1051,1108,20
1052,590,20
1053,2507,20
1054,1482,20
1055,2407,20
1056,2990,21
1057,2050,21
1058,2346,21
1059,2704,21
1060,728,21
1061,2228,21
1062,629,21
1063,651,21
1064,2982,21
1065,1314,21
1066,561,21
1067,1001,21
1068,1205,21
1069,1904,21
1070,2822,21
1071,3008,21
1072,1991,21
1073,975,21
1074,2611,21
1075,673,21
1076,329,21
1077,2636,21
1078,917,21
1079,1410,21
1080,863,21
1081,1673,21
1082,1349,21
1083,1556,21
1084,2873,21
1085,1949,21
1086,2750,21
1087,338,21
1088,2586,21
1089,603,21
1090,798,21
1091,820,21
1092,1350,21
1093,988,21
1094,814,21
1095,1980,21
1096,164,21
1097,1032,21
1098,2104,21
1099,544,21
1100,683,21
1101,622,21
1102,4,21
1103,1433,21
1104,123,21
1105,3034,21
1106,664,21
1107,938,21
1108,1400,21
1109,2576,21
1110,2447,21
1111,395,21
1112,390,21
1113,1256,21
1114,2658,21
1115,2698,21
1116,332,21
1117,1757,21
1118,2093,21
1119,2805,21
1120,1373,21
1121,259,21
1122,1770,21
1123,1233,21
1124,2475,21
1125,2674,21
1126,821,21
1127,486,21
1128,926,21
1129,110,21
1130,844,21
1131,2017,21
1132,345,21
1133,415,21
1134,240,21
1135,2673,21
1136,2881,21
1137,2320,21
1138,2249,21
1139,3038,21
1140,1055,21
1141,1368,21
1142,2609,21
1143,2224,21
1144,1427,21
1145,2218,21
1146,2604,21
1147,2038,21
1148,1445,21
1149,1598,21
1150,2364,21
1151,2980,21
1152,1341,21
1153,1039,21
1154,1139,21
1155,418,21
1156,903,21
1157,264,21
1158,1300,21
1159,519,21
1160,1063,21
1161,2417,22
1162,598,22
1163,458,22
1164,1350,22
1165,1654,22
1166,218,22
1167,1019,22
1168,2452,22
1169,1847,22
1170,1237,22
1171,2803,22
1172,1041,22
1173,698,22
1174,2376,22
1175,860,22
1176,1337,22
1177,2654,22
1178,609,22
1179,1459,22
1180,2826,22
1181,1522,23
1182,1323,23
1183,2013,23
1184,1349,23
1185,21,23
1186,232,23
1187,1303,23
1188,826,23
1189,933,23
1190,2804,23
1191,2946,23
1192,2650,23
1193,2290,23
1194,2087,23
1195,2915,23
1196,957,23
1197,1448,23
1198,2313,24
1199,1318,24
1200,647,24
1201,2486,24
1202,1233,24
1203,1823,24
1204,1769,24
1205,2078,24
1206,2877,24
1207,52,24
1208,731,24
1209,1519,24
1210,1685,24
1211,825,24
1212,1240,24
1213,1220,24
1214,1248,24
1215,2780,24
1216,2080,24
1217,2259,24
1218,1004,24
1219,2523,24
1220,229,24
1221,385,24
1222,1284,24
1223,826,24
1224,1298,24
1225,1197,24
1226,909,24
1227,626,24
1228,2231,25
1229,2457,25
1230,393,25
1231,269,25
1232,1397,25
1233,1926,25
1234,838,25
1235,1535,25
1236,2713,25
1237,815,25
1238,2362,25
1239,2022,25
1240,359,25
1241,885,25
1242,735,25
1243,1940,25
1244,1312,25
1245,744,25
1246,2121,25
1247,1788,25
1248,1580,25
1249,1691,25
1250,684,25
1251,2076,25
1252,1173,25
1253,1106,25
1254,462,25
1255,1830,25
1256,1840,25
1257,1032,25
1258,2579,25
1259,1193,25
1260,3048,25
1261,1333,25
1262,811,25
1263,2112,25
1264,1454,25
1265,683,25
1266,1537,25
1267,2719,25
1268,2413,25
1269,1514,25
1270,869,25
1271,556,25
1272,2687,25
1273,2163,25
1274,2690,25
1275,380,25
1276,2081,25
1277,670,25
1278,376,25
1279,1405,25
1280,2878,25
1281,982,25
1282,2287,25
1283,2038,25
1284,2815,25
1285,1231,25
1286,1180,25
1287,499,25
1288,827,25
1289,2691,25
1290,1434,25
1291,668,25
1292,1468,25
1293,2186,25
1294,863,25
1295,2312,25
1296,1924,25
1297,2397,25
1298,763,25
1299,475,25
1300,1107,25
1301,2210,25
1302,583,25
1303,2615,25
1304,165,25
1305,3000,25
1306,1617,25
1307,2441,25
1308,2385,25
1309,2004,25
1310,2109,25
1311,705,25
1312,2264,25
1313,2988,25
1314,732,25
1315,2617,25
1316,1100,25
1317,491,25
1318,492,25
1319,1472,25
1320,729,25
1321,31,25
1322,1128,25
1323,964,25
1324,98,25
1325,1900,25
1326,1914,25
1327,220,25
1328,961,25
1329,2667,25
1330,1781,25
1331,1404,25
1332,634,25
1333,2484,25
1334,2802,25
1335,2791,25
1336,680,25
1337,498,26
1338,927,26
1339,1005,26
1340,1933,26
1341,588,26
1342,2812,26
1343,317,26
1344,25,26
1345,2605,26
1346,2145,26
1347,1080,26
1348,1826,26
1349,691,26
1350,521,26
1351,1425,26
1352,1884,26
1353,2023,26
1354,2340,26
1355,517,26
1356,136,26
1357,1324,26
1358,2360,26
1359,1989,26
1360,2137,26
1361,1221,26
1362,1617,26
1363,634,26
1364,2216,26
1365,610,26
1366,877,26
1367,1538,26
1368,1473,26
1369,1837,26
1370,1320,26
1371,2813,26
1372,2563,26
1373,2689,26
1374,1923,26
1375,1939,26
1376,1861,26
1377,1314,26
1378,975,26
1379,1812,26
1380,81,26
1381,27,26
1382,2594,26
1383,1598,26
1384,1883,26
1385,615,26
1386,2738,26
1387,590,26
1388,2708,26
1389,2327,26
1390,741,26
1391,466,26
1392,958,26
1393,1206,26
1394,748,26
1395,3045,26
1396,712,26
1397,2536,26
1398,492,26
1399,2987,26
1400,698,26
1401,1273,26
1402,1707,26
1403,375,26
1404,2493,26
1405,825,26
1406,1673,26
1407,1674,26
1408,1840,26
1409,173,26
1410,522,26
1411,500,26
1412,911,26
1413,448,26
1414,2818,26
1415,1559,26
1416,1906,26
1417,1089,26
1418,828,26
1419,1528,26
1420,888,26
1421,1043,26
1422,1367,26
1423,1535,26
1424,3001,26
1425,690,26
1426,1477,26
1427,462,26
1428,1062,26
1429,2188,26
1430,539,26
1431,1778,26
1432,1256,26
1433,161,26
1434,2855,26
1435,1247,26
1436,2388,26
1437,1255,26
1438,2870,26
1439,874,26
1440,1244,26
1441,2316,26
1442,1108,26
1443,3034,26
1444,1696,26
1445,2102,26
1446,1964,26
1447,2528,26
1448,2628,26
1449,1722,26
1450,73,26
1451,1881,26
1452,2520,26
1453,1360,26
1454,512,26
1455,868,26
1456,1550,26
1457,2555,26
1458,533,26
1459,1872,26
1460,2299,26
1461,2865,26
1462,363,26
1463,2834,26
1464,166,26
1465,1536,26
1466,1903,26
1467,1307,26
1468,1691,26
1469,1685,26
1470,131,26
1471,660,26
1472,2805,26
1473,2976,26
1474,903,26
1475,542,26
1476,679,26
1477,1444,26
1478,1517,26
1479,125,26
1480,703,26
1481,1901,26
1482,1721,26
1483,967,26
1484,2844,26
1485,1001,26
1486,2549,26
1487,1462,26
1488,2733,26
1489,830,26
1490,2012,26
1491,271,26
1492,1433,26
1493,671,26
1494,196,26
1495,14,26
1496,985,26
1497,1806,26
1498,1374,26
1499,910,26
1500,3023,26
1501,2874,26
1502,394,26
1503,1252,26
1504,1982,26
1505,2238,26
1506,1116,26
1507,2280,26
1508,389,26
1509,1003,26
1510,2185,26
1511,1911,26
1512,2557,26
1513,146,26
1514,150,26
1515,595,26
1516,16,26
1517,1531,26
1518,1609,26
1519,2011,26
1520,1165,26
1521,12,26
1522,2054,26
1523,169,26
1524,2643,26
1525,2735,26
1526,1750,26
1527,1859,26
1528,2079,26
1529,382,26
1530,2058,26
1531,2694,26
1532,2968,26
1533,1337,26
1534,1045,26
1535,1653,26
1536,776,26
1537,534,26
1538,527,26
1539,1386,26
1540,526,26
1541,64,26
1542,162,26
1543,2845,26
1544,227,26
1545,1371,26
1546,755,26
1547,2938,26
1548,2792,26
1549,1227,26
1550,1364,26
1551,1148,26
1552,116,26
1553,885,26
1554,381,26
1555,314,26
1556,1731,26
1557,302,27
1558,316,27
1559,1333,27
1560,425,27
1561,16,27
1562,1225,27
1563,1915,27
1564,569,27
1565,1321,27
1566,1726,27
1567,429,27
1568,924,27
1569,791,27
1570,1995,27
1571,1547,27
1572,625,27
1573,2509,27
1574,1448,27
1575,779,27
1576,2296,27
1577,1838,27
1578,1290,27
1579,599,27
1580,479,27
1581,1122,27
1582,995,27
1583,2806,27
1584,2675,27
1585,1158,27
1586,2195,28
1587,550,28
1588,2231,28
1589,349,28
1590,2390,28
1591,1693,28
1592,927,28
1593,1785,28
1594,283,28
1595,1690,28
1596,2216,28
1597,41,28
1598,3044,28
1599,888,28
1600,568,28
1601,763,28
1602,1052,28
1603,1949,28
1604,126,28
1605,1228,28
1606,996,28
1607,1936,28
1608,129,28
1609,2816,28
1610,1321,28
1611,2267,28
1612,751,28
1613,2364,28
1614,2031,28
1615,831,28
1616,1030,28
1617,133,28
1618,1782,29
1619,899,29
1620,216,29
1621,2207,29
1622,2287,29
1623,2032,29
1624,633,29
1625,2793,29
1626,2299,29
1627,1989,29
1628,2765,29
1629,2840,29
1630,1826,29
1631,1256,29
1632,1107,29
1633,2501,29
1634,1966,29
1635,239,29
1636,439,29
1637,2751,29
1638,2708,29
1639,2903,29
1640,1294,29
1641,2388,29
1642,2529,29
1643,956,29
1644,449,29
1645,3038,29
1646,94,29
1647,1832,29
1648,1987,29
1649,2080,29
1650,774,29
1651,2201,29
1652,669,29
1653,2532,29
1654,678,29
1655,2122,29
1656,2386,29
1657,586,29
1658,735,29
1659,2376,29
1660,267,29
1661,590,29
1662,1376,29
1663,2846,29
1664,1719,29
1665,1174,29
1666,2983,29
1667,1400,29
1668,1314,29
1669,1242,29
1670,944,29
1671,988,29
1672,2098,29
1673,128,29
1674,624,29
1675,1162,29
1676,452,29
1677,1685,29
1678,2226,29
1679,1078,29
1680,509,29
1681,701,29
1682,2498,29
1683,807,29
1684,2362,29
1685,1001,29
1686,2219,29
1687,1415,29
1688,98,29
1689,2925,29
1690,455,29
1691,1073,29
1692,1164,29
1693,1482,29
1694,2391,29
1695,22,29
1696,2853,29
1697,1972,29
1698,2899,29
1699,2495,29
1700,2839,29
1701,1837,29
1702,1088,29
1703,1336,29
1704,1291,29
1705,2232,29
1706,281,29
1707,2534,29
1708,634,29
1709,2881,29
1710,481,29
1711,404,29
1712,2477,29
1713,2499,29
1714,2254,29
1715,2928,29
1716,812,29
1717,2523,29
1718,1069,29
1719,1635,29
1720,1345,29
1721,20,29
1722,1757,29
1723,2284,29
1724,539,29
1725,2850,29
1726,1617,29
1727,552,29
1728,1971,29
1729,594,29
1730,199,29
1731,2090,29
1732,343,29
1733,329,29
1734,2259,29
1735,172,29
1736,2471,29
1737,2424,29
1738,436,29
1739,1576,29
1740,294,29
1741,1931,29
1742,197,29
1743,2882,29
1744,644,29
1745,2082,29
1746,401,29
1747,647,29
1748,1362,29
1749,1752,29
1750,3045,29
1751,83,29
1752,2,29
1753,1064,29
1754,1115,29
1755,2705,29
1756,2792,29
1757,2694,29
1758,442,29
1759,1243,29
1760,2278,29
1761,945,29
1762,2024,29
1763,733,29
1764,980,29
1765,2623,29
1766,763,29
1767,2940,29
1768,925,29
1769,75,29
1770,771,29
1771,531,29
1772,1539,29
1773,350,29
1774,2674,29
1775,1103,29
1776,522,29
1777,1213,29
1778,2393,29
1779,1811,29
1780,310,29
1781,1634,29
1782,1414,29
1783,992,29
1784,341,29
1785,2990,29
1786,545,29
1787,595,29
1788,450,29
1789,1743,29
1790,1339,29
1791,760,29
1792,1299,29
1793,2053,29
1794,845,29
1795,2801,29
1796,615,29
1797,2912,29
1798,2474,29
1799,1041,29
1800,2567,29
1801,1578,29
1802,1052,29
1803,2562,29
1804,2298,29
1805,1852,29
1806,1124,29
1807,5,29
1808,2932,29
1809,1674,29
1810,1835,29
1811,1678,29
1812,872,29
1813,2959,29
1814,1901,29
1815,2046,29
1816,1373,29
1817,867,29
1818,202,29
1819,1063,29
1820,2022,29
1821,2689,29
1822,914,29
1823,1006,29
1824,2045,29
1825,461,29
1826,2844,29
1827,311,29
1828,2854,29
1829,752,29
1830,2023,29
1831,483,29
1832,599,29
1833,456,29
1834,60,29
1835,1521,29
1836,2631,29
1837,400,29
1838,2994,29
1839,2063,29
1840,2590,29
1841,2127,29
1842,984,29
1843,2186,29
1844,1738,29
1845,888,29
1846,1878,29
1847,1290,29
1848,2409,29
1849,1789,29
1850,32,29
1851,1742,29
1852,1935,29
1853,1248,29
1854,1435,29
1855,209,29
1856,2743,29
1857,2784,29
1858,1669,29
1859,1699,29
1860,179,29
1861,1834,29
1862,1298,29
1863,2160,29
1864,147,29
1865,2166,29
1866,864,29
1867,1991,29
1868,1915,29
1869,702,29
1870,1327,29
1871,2551,29
1872,1849,29
1873,213,29
1874,943,29
1875,1958,29
1876,1882,29
1877,36,29
1878,1857,29
1879,2242,29
1880,2345,29
1881,184,29
1882,917,29
1883,1272,29
1884,555,29
1885,1270,29
1886,221,29
1887,352,29
1888,2039,29
1889,794,29
1890,2168,29
1891,150,29
1892,1721,29
1893,1185,29
1894,2427,29
1895,1146,29
1896,1903,29
1897,704,29
1898,1775,29
1899,253,29
1900,565,29
1901,2703,29
1902,1343,29
1903,1809,29
1904,1099,29
1905,870,29
1906,630,29
1907,2789,29
1908,2436,29
1909,416,29
1910,2281,29
1911,1262,29
1912,52,29
1913,1610,29
1914,407,29
1915,648,29
1916,2121,29
1917,775,29
1918,2730,29
1919,2009,29
1920,2540,29
1921,1884,29
1922,2654,29
1923,1101,29
1924,1672,29
1925,1568,29
1926,2763,29
1927,513,29
1928,1767,29
1929,2301,29
1930,1127,29
1931,2648,29
1932,1137,29
1933,536,29
1934,1787,29
1935,1269,29
1936,51,29
1937,217,29
1938,604,29
1939,2346,29
1940,1661,29
1941,326,29
1942,1625,29
1943,2606,29
1944,2290,29
1945,877,29
1946,388,29
1947,2752,29
1948,2602,29
1949,166,29
1950,2514,29
1951,296,29
1952,198,29
1953,2315,29
1954,1631,29
1955,1251,29
1956,2764,29
1957,2561,29
1958,1887,29
