interaction_id,user_id,article_id
359,2529,3
360,2722,3
361,2754,3
362,2761,3
363,2866,3
364,2880,3
365,2941,3
366,2946,3
367,3023,3
368,3048,3
369,53,4
370,85,4
371,282,4
372,297,4
373,317,4
374,488,4
375,529,4
376,590,4
377,600,4
378,683,4
379,710,4
380,775,4
381,811,4
382,828,4
383,911,4
384,950,4
385,1041,4
386,1157,4
387,1185,4
388,1238,4
389,1285,4
390,1286,4
391,1323,4
392,1336,4
393,1369,4
394,1380,4
395,1382,4
396,1742,4
397,1757,4
398,1765,4
399,1771,4
400,1777,4
401,1894,4
402,1985,4
403,2034,4
404,2045,4
405,2113,4
406,2122,4
407,2145,4
408,2146,4
409,2183,4
410,2367,4
411,2379,4
412,2427,4
413,2486,4
414,2500,4
415,2521,4
416,2554,4
417,2578,4
418,2585,4
419,2623,4
420,2700,4
421,2765,4
422,2798,4
423,3014,4
424,822,4
425,53,5
426,85,5
427,124,5
428,169,5
429,239,5
430,289,5
431,313,5
432,374,5
433,377,5
434,413,5
435,431,5
436,433,5
437,645,5
438,692,5
439,788,5
440,802,5
441,834,5
442,902,5
443,952,5
444,970,5
445,1026,5
446,1040,5
447,1086,5
448,1181,5
449,1196,5
450,1206,5
451,1237,5
452,1287,5
453,1317,5
454,1325,5
455,1364,5
456,1390,5
457,1416,5
458,1443,5
459,1486,5
460,1498,5
461,1556,5
462,1573,5
463,1595,5
464,1692,5
465,1726,5
466,1727,5
467,1735,5
468,1765,5
469,1769,5
470,1834,5
471,1845,5
472,1859,5
473,1868,5
474,1898,5
475,1904,5
476,1982,5
477,2113,5
478,2170,5
479,2194,5
480,2205,5
481,2216,5
482,2235,5
483,2323,5
484,2324,5
485,2329,5
486,2343,5
487,2362,5
488,2365,5
489,2368,5
490,2378,5
491,2394,5
492,2444,5
493,2669,5
494,2672,5
495,2712,5
496,2716,5
497,2738,5
498,2778,5
499,2856,5
500,2909,5
501,2955,5
502,2982,5
503,2994,5
504,3020,5
505,3026,5
506,1279,5
507,113,6
508,186,6
509,193,6
510,287,6
511,298,6
512,379,6
513,456,6
514,544,6
515,587,6
516,589,6
517,677,6
518,814,6
519,828,6
520,995,6
521,1030,6
522,1221,6
523,1280,6
524,1293,6
525,1412,6
526,1511,6
527,1532,6
528,1591,6
529,1602,6
530,1631,6
531,1786,6
532,1822,6
533,1905,6
534,2005,6
535,2182,6
536,2236,6
537,2279,6
538,2299,6
539,2489,6
540,2530,6
541,2668,6
542,2757,6
543,2836,6
544,2890,6
545,1370,6
546,26,7
547,100,7
548,197,7
549,220,7
550,222,7
551,304,7
552,329,7
553,405,7
554,418,7
555,451,7
556,481,7
557,530,7
558,570,7
559,595,7
560,646,7
561,672,7
562,715,7
563,736,7
564,772,7
565,1014,7
566,1069,7
567,1128,7
568,1230,7
569,1233,7
570,1275,7
571,1291,7
572,1604,7
573,1654,7
574,1728,7
575,1746,7
576,1908,7
577,1916,7
578,1995,7
579,2012,7
580,2081,7
581,2149,7
582,2166,7
583,2300,7
584,2342,7
585,2357,7
586,2372,7
587,2404,7
588,2470,7
589,2478,7
590,2656,7
591,2662,7
592,2714,7
593,2785,7
594,2863,7
595,2904,7
596,29,8
597,73,8
598,145,8
599,146,8
600,264,8
601,316,8
602,318,8
603,357,8
604,567,8
605,764,8
606,820,8
607,826,8
608,838,8
609,891,8
610,899,8
611,901,8
612,915,8
613,1087,8
614,1089,8
615,1156,8
616,1248,8
617,1295,8
618,1312,8
619,1347,8
620,1353,8
621,1400,8
622,1415,8
623,1433,8
624,1546,8
625,1572,8
626,1645,8
627,1670,8
628,1688,8
629,1703,8
630,1853,8
631,1921,8
632,1993,8
633,2025,8
634,2059,8
635,2197,8
636,2201,8
637,2253,8
638,2308,8
639,2512,8
640,2597,8
641,2682,8
642,2854,8
643,2861,8
644,2873,8
645,2950,8
646,24,9
647,132,9
648,227,9
649,352,9
650,366,9
651,392,9
652,418,9
653,523,9
654,928,9
655,1207,9
656,1228,9
657,1293,9
658,1309,9
659,1332,9
660,1466,9
661,1574,9
662,1733,9
663,1768,9
664,1872,9
665,1891,9
666,1911,9
667,1915,9
668,2034,9
669,2044,9
670,2056,9
671,2070,9
672,2119,9
673,2153,9
674,2158,9
675,2350,9
676,2365,9
677,2583,9
678,2604,9
679,2743,9
680,2752,9
681,2771,9
682,2939,9
683,384,10
684,390,10
685,462,10
686,652,10
687,687,10
688,768,10
689,778,10
690,827,10
691,1021,10
692,1030,10
693,1117,10
694,1138,10
695,1154,10
696,1230,10
697,1444,10
698,1466,10
699,1490,10
700,1567,10
701,1876,10
702,1899,10
703,1902,10
704,1975,10
705,2062,10
706,2087,10
707,2152,10
708,2264,10
709,2326,10
710,2585,10
711,2631,10
712,2721,10
713,2778,10
714,2802,10
715,2891,10
716,3040,10
717,51,11
718,393,11
719,451,11
720,524,11
721,558,11
722,647,11
723,650,11
724,780,11
725,804,11
726,1154,11
727,1405,11
728,1459,11
729,1912,11
730,1973,11
731,2005,11
732,2026,11
733,2041,11
734,2074,11
735,2172,11
736,2207,11
737,2269,11
738,2428,11
739,2458,11
740,2481,11
741,2518,11
742,2529,11
743,2581,11
744,2722,11
745,2748,11
746,2766,11
747,2824,11
748,2881,11
749,2989,11
750,2993,11
751,69,12
752,95,12
753,109,12
754,145,12
755,170,12
756,281,12
757,301,12
758,309,12
759,338,12
760,425,12
761,520,12
762,567,12
763,590,12
764,642,12
765,705,12
766,744,12
767,775,12
768,784,12
769,809,12
770,855,12
771,890,12
772,932,12
773,964,12
774,1090,12
775,1253,12
776,1300,12
777,1362,12
778,1463,12
779,1495,12
780,1560,12
781,1726,12
782,1801,12
783,2142,12
784,2182,12
785,2188,12
786,2286,12
787,2678,12
788,2698,12
789,2780,12
790,2786,12
791,2906,12
792,2918,12
793,2922,12
794,3002,12
795,3005,12
796,34,13
797,44,13
798,79,13
799,84,13
800,108,13
801,139,13
802,142,13
803,150,13
804,170,13
805,173,13
806,203,13
807,212,13
808,237,13
809,239,13
810,266,13
811,294,13
812,354,13
813,395,13
814,490,13
815,498,13
816,556,13
817,576,13
818,581,13
819,583,13
820,625,13
821,626,13
822,647,13
823,699,13
824,727,13
825,744,13
826,790,13
827,808,13
828,839,13
829,898,13
830,908,13
831,1006,13
832,1034,13
833,1069,13
834,1106,13
835,1124,13
836,1158,13
837,1199,13
838,1229,13
839,1230,13
840,1236,13
841,1244,13
842,1276,13
843,1278,13
844,1382,13
845,1504,13
846,1555,13
847,1586,13
848,1593,13
849,1614,13
850,1617,13
851,1623,13
852,1625,13
853,1645,13
854,1693,13
855,1722,13
856,1783,13
857,1790,13
858,1791,13
859,1801,13
860,1809,13
861,1899,13
862,1913,13
863,1952,13
864,1953,13
865,1970,13
866,2109,13
867,2144,13
868,2199,13
869,2225,13
870,2242,13
871,2249,13
872,2250,13
873,2277,13
874,2306,13
875,2310,13
876,2320,13
877,2329,13
878,2339,13
879,2361,13
880,2376,13
881,2399,13
882,2407,13
883,2541,13
884,2550,13
885,2563,13
886,2572,13
887,2573,13
888,2604,13
889,2607,13
890,2646,13
891,2662,13
892,2674,13
893,2724,13
894,2751,13
895,2806,13
896,2880,13
897,2885,13
898,2890,13
899,2922,13
900,2959,13
901,2962,13
902,3009,13
903,683,13
904,1587,13
905,3004,13
906,68,14
907,75,14
908,81,14
909,115,14
910,129,14
911,174,14
912,183,14
913,188,14
914,201,14
915,202,14
916,223,14
917,239,14
918,261,14
919,266,14
920,268,14
921,271,14
922,272,14
923,281,14
924,293,14
925,319,14
926,344,14
927,351,14
928,406,14
929,409,14
930,490,14
931,523,14
932,536,14
933,540,14
934,561,14
935,608,14
936,679,14
937,694,14
938,777,14
939,820,14
940,827,14
941,852,14
942,857,14
943,936,14
944,1005,14
945,1029,14
946,1047,14
947,1069,14
948,1081,14
949,1114,14
950,1167,14
951,1179,14
952,1187,14
953,1240,14
954,1262,14
955,1273,14
956,1311,14
957,1349,14
958,1421,14
959,1497,14
960,1527,14
961,1532,14
962,1574,14
963,1577,14
964,1603,14
965,1611,14
966,1617,14
967,1642,14
968,1669,14
969,1710,14
970,1736,14
971,1755,14
972,1849,14
973,1862,14
974,1893,14
975,1905,14
976,1929,14
977,1949,14
978,1961,14
979,1962,14
980,2088,14
981,2109,14
982,2116,14
983,2170,14
984,2181,14
985,2269,14
986,2321,14
987,2326,14
988,2372,14
989,2385,14
990,2396,14
991,2444,14
992,2458,14
993,2480,14
994,2494,14
995,2502,14
996,2520,14
997,2615,14
998,2630,14
999,2636,14
1000,2657,14
1001,2705,14
1002,2747,14
1003,2787,14
1004,2802,14
1005,2829,14
1006,2833,14
1007,2858,14
1008,2870,14
1009,2879,14
1010,2880,14
1011,3009,14
1012,3049,14
1013,19,15
1014,55,15
1015,76,15
1016,107,15
1017,136,15
1018,184,15
1019,262,15
1020,276,15
1021,287,15
1022,297,15
1023,322,15
1024,423,15
1025,446,15
1026,487,15
1027,506,15
1028,553,15
1029,562,15
1030,564,15
1031,586,15
1032,595,15
1033,606,15
1034,636,15
1035,637,15
1036,659,15
1037,735,15
1038,759,15
1039,771,15
1040,827,15
1041,895,15
1042,917,15
1043,940,15
1044,947,15
1045,954,15
1046,1039,15
1047,1074,15
1048,1124,15
1049,1158,15
1050,1191,15
1051,1221,15
1052,1230,15
1053,1285,15
1054,1316,15
1055,1348,15
1056,1425,15
1057,1456,15
1058,1525,15
1059,1565,15
1060,1592,15
1061,1615,15
1062,1635,15
1063,1701,15
1064,1713,15
1065,1748,15
1066,1749,15
1067,1762,15
1068,1776,15
1069,1807,15
1070,1856,15
1071,1898,15
1072,1910,15
1073,1987,15
1074,2037,15
1075,2100,15
1076,2101,15
1077,2161,15
1078,2250,15
1079,2264,15
1080,2339,15
1081,2352,15
1082,2362,15
1083,2364,15
1084,2368,15
1085,2407,15
1086,2419,15
1087,2420,15
1088,2424,15
1089,2468,15
1090,2535,15
1091,2571,15
1092,2622,15
1093,2669,15
1094,2710,15
1095,2724,15
1096,2746,15
1097,2749,15
1098,2782,15
1099,2786,15
1100,2800,15
1101,2831,15
1102,2880,15
1103,2881,15
1104,2940,15
1105,2956,15
1106,2961,15
1107,2965,15
1108,3007,15
1109,3036,15
1110,2162,15
1111,2847,15
1112,2526,15
1113,151,16
1114,185,16
1115,197,16
1116,207,16
1117,216,16
1118,283,16
1119,350,16
1120,369,16
1121,462,16
1122,536,16
1123,626,16
1124,723,16
1125,726,16
1126,815,16
1127,826,16
1128,907,16
1129,912,16
1130,964,16
1131,1088,16
1132,1098,16
1133,1131,16
1134,1137,16
1135,1139,16
1136,1171,16
1137,1177,16
1138,1185,16
1139,1208,16
1140,1212,16
1141,1248,16
1142,1263,16
1143,1329,16
1144,1406,16
1145,1465,16
1146,1535,16
1147,1567,16
1148,1649,16
1149,1729,16
1150,1758,16
1151,1836,16
1152,1837,16
1153,1938,16
1154,1940,16
1155,1949,16
1156,1952,16
1157,1992,16
1158,2041,16
1159,2052,16
1160,2056,16
1161,2132,16
1162,2144,16
1163,2161,16
1164,2234,16
1165,2303,16
1166,2321,16
1167,2487,16
1168,2559,16
1169,2583,16
1170,2603,16
1171,2650,16
1172,2673,16
1173,2684,16
1174,2731,16
1175,2732,16
1176,2752,16
1177,2811,16
1178,2839,16
1179,2845,16
1180,2869,16
1181,2883,16
1182,2922,16
1183,2943,16
1184,2982,16
1185,3010,16
1186,1861,16
1187,99,17
1188,150,17
1189,152,17
1190,155,17
1191,168,17
1192,176,17
1193,191,17
1194,306,17
1195,349,17
1196,373,17
1197,375,17
1198,393,17
1199,395,17
1200,465,17
1201,601,17
1202,744,17
1203,775,17
1204,812,17
1205,828,17
1206,846,17
1207,858,17
1208,921,17
1209,953,17
1210,998,17
1211,1053,17
1212,1058,17
1213,1072,17
1214,1080,17
1215,1121,17
1216,1166,17
1217,1178,17
1218,1183,17
1219,1205,17
1220,1214,17
1221,1222,17
1222,1254,17
1223,1294,17
1224,1309,17
1225,1313,17
1226,1327,17
1227,1350,17
1228,1548,17
1229,1637,17
1230,1654,17
1231,1676,17
1232,1731,17
1233,1837,17
1234,1846,17
1235,1915,17
1236,1929,17
1237,1998,17
1238,2142,17
1239,2227,17
1240,2308,17
1241,2318,17
1242,2359,17
1243,2378,17
1244,2415,17
1245,2418,17
1246,2557,17
1247,2663,17
1248,2670,17
1249,2686,17
1250,2695,17
1251,2703,17
1252,2723,17
1253,2790,17
1254,2927,17
1255,2948,17
1256,3003,17
1257,3020,17
1258,2613,17
1259,32,18
1260,52,18
1261,69,18
1262,72,18
1263,97,18
1264,106,18
1265,122,18
1266,128,18
1267,140,18
1268,176,18
1269,231,18
1270,264,18
1271,268,18
1272,294,18
1273,328,18
1274,332,18
1275,342,18
1276,353,18
1277,359,18
1278,392,18
1279,407,18
1280,439,18
1281,453,18
1282,477,18
1283,568,18
1284,622,18
1285,679,18
1286,707,18
1287,858,18
1288,891,18
1289,921,18
1290,977,18
1291,1007,18
1292,1023,18
1293,1041,18
1294,1042,18
1295,1105,18
1296,1125,18
1297,1132,18
1298,1146,18
1299,1170,18
1300,1207,18
1301,1255,18
1302,1260,18
1303,1298,18
1304,1315,18
1305,1318,18
1306,1323,18
1307,1339,18
1308,1354,18
1309,1421,18
1310,1464,18
1311,1542,18
1312,1548,18
1313,1646,18
1314,1693,18
1315,1710,18
1316,1738,18
1317,1750,18
1318,1782,18
1319,1833,18
1320,1847,18
1321,1859,18
1322,1894,18
1323,1982,18
1324,1985,18
1325,2016,18
1326,2018,18
1327,2066,18
1328,2086,18
1329,2090,18
1330,2093,18
1331,2099,18
1332,2111,18
1333,2184,18
1334,2219,18
1335,2246,18
1336,2281,18
1337,2283,18
1338,2298,18
1339,2327,18
1340,2334,18
1341,2345,18
1342,2350,18
1343,2421,18
1344,2462,18
1345,2475,18
1346,2493,18
1347,2499,18
1348,2505,18
1349,2509,18
1350,2550,18
1351,2604,18
1352,2610,18
1353,2627,18
1354,2646,18
1355,2659,18
1356,2697,18
1357,2716,18
1358,2729,18
1359,2743,18
1360,2750,18
1361,2763,18
1362,2779,18
1363,2807,18
1364,2815,18
1365,2820,18
1366,2871,18
1367,2891,18
1368,2902,18
1369,2919,18
1370,2934,18
1371,2992,18
1372,3046,18
1373,949,18
1374,637,18
1375,2053,18
1376,75,19
1377,132,19
1378,171,19
1379,174,19
1380,191,19
1381,285,19
1382,293,19
1383,312,19
1384,321,19
1385,394,19
1386,426,19
1387,448,19
1388,494,19
1389,513,19
1390,532,19
1391,544,19
1392,577,19
1393,645,19
1394,681,19
1395,735,19
1396,763,19
1397,782,19
1398,833,19
1399,841,19
1400,909,19
1401,1033,19
1402,1036,19
1403,1060,19
1404,1061,19
1405,1194,19
1406,1234,19
1407,1283,19
1408,1289,19
1409,1380,19
1410,1387,19
1411,1489,19
1412,1503,19
1413,1535,19
1414,1551,19
1415,1685,19
1416,1700,19
1417,1717,19
1418,1766,19
1419,1807,19
1420,1900,19
1421,1952,19
1422,2086,19
1423,2098,19
1424,2108,19
1425,2121,19
1426,2160,19
1427,2166,19
1428,2214,19
1429,2220,19
1430,2292,19
1431,2297,19
1432,2344,19
1433,2357,19
1434,2362,19
1435,2402,19
1436,2417,19
1437,2565,19
1438,2640,19
1439,2671,19
1440,2697,19
1441,2731,19
1442,2776,19
1443,2779,19
1444,2803,19
1445,2871,19
1446,2917,19
1447,2926,19
1448,2934,19
1449,2989,19
1450,3022,19
1451,117,20
1452,161,20
1453,258,20
1454,262,20
1455,404,20
1456,423,20
1457,488,20
1458,535,20
1459,591,20
1460,629,20
1461,730,20
1462,775,20
1463,794,20
1464,823,20
1465,856,20
1466,986,20
1467,990,20
1468,998,20
1469,1031,20
1470,1209,20
1471,1221,20
1472,1369,20
1473,1393,20
1474,1428,20
1475,1436,20
1476,1456,20
1477,1520,20
1478,1532,20
1479,1566,20
1480,1575,20
1481,1602,20
1482,1608,20
1483,1655,20
1484,1784,20
1485,1803,20
1486,1859,20
1487,1869,20
1488,1916,20
1489,1936,20
1490,2191,20
1491,2279,20
1492,2289,20
1493,2322,20
1494,2346,20
1495,2351,20
1496,2462,20
1497,2477,20
1498,2501,20
1499,2566,20
1500,2652,20
1501,2673,20
1502,2777,20
1503,2817,20
1504,2870,20
1505,2896,20
1506,2898,20
1507,2922,20
1508,2968,20
1509,3018,20
1510,3035,20
1511,2496,20
1512,44,21
1513,48,21
1514,51,21
1515,92,21
1516,99,21
1517,137,21
1518,157,21
1519,171,21
1520,189,21
1521,272,21
1522,281,21
1523,303,21
1524,395,21
1525,415,21
1526,515,21
1527,526,21
1528,562,21
1529,563,21
1530,582,21
1531,601,21
1532,605,21
1533,716,21
1534,744,21
1535,755,21
1536,787,21
1537,799,21
1538,866,21
1539,888,21
1540,894,21
1541,909,21
1542,925,21
1543,973,21
1544,991,21
1545,1000,21
1546,1012,21
1547,1027,21
1548,1158,21
1549,1178,21
1550,1199,21
1551,1214,21
1552,1280,21
1553,1295,21
1554,1309,21
1555,1313,21
1556,1314,21
1557,1356,21
1558,1487,21
1559,1500,21
1560,1518,21
1561,1553,21
1562,1597,21
1563,1615,21
1564,1617,21
1565,1630,21
1566,1643,21
1567,1697,21
1568,1708,21
1569,1712,21
1570,1743,21
1571,1753,21
1572,1806,21
1573,1807,21
1574,1911,21
1575,1922,21
1576,1929,21
1577,1930,21
1578,1940,21
1579,1963,21
1580,1994,21
1581,2011,21
1582,2045,21
1583,2046,21
1584,2071,21
1585,2091,21
1586,2102,21
1587,2111,21
1588,2147,21
1589,2151,21
1590,2157,21
1591,2173,21
1592,2216,21
1593,2237,21
1594,2256,21
1595,2274,21
1596,2286,21
1597,2287,21
1598,2299,21
1599,2344,21
1600,2350,21
1601,2352,21
1602,2394,21
1603,2400,21
1604,2437,21
1605,2522,21
1606,2526,21
1607,2540,21
1608,2569,21
1609,2576,21
1610,2579,21
1611,2580,21
1612,2645,21
1613,2677,21
1614,2710,21
1615,2712,21
1616,2735,21
1617,2804,21
1618,2816,21
1619,2836,21
1620,2843,21
1621,2876,21
1622,2880,21
1623,2889,21
1624,2940,21
1625,2956,21
1626,2970,21
1627,2973,21
1628,2983,21
1629,3008,21
1630,3034,21
1631,2686,21
1632,1369,21
1633,1432,21
1634,9,22
1635,35,22
1636,61,22
1637,220,22
1638,231,22
1639,310,22
1640,345,22
1641,407,22
1642,415,22
1643,450,22
1644,493,22
1645,553,22
1646,615,22
1647,653,22
1648,726,22
1649,744,22
1650,845,22
1651,903,22
1652,936,22
1653,1001,22
1654,1009,22
1655,1236,22
1656,1245,22
1657,1321,22
1658,1415,22
1659,1443,22
1660,1460,22
1661,1469,22
1662,1478,22
1663,1509,22
1664,1564,22
1665,1589,22
1666,1773,22
1667,1781,22
1668,1820,22
1669,1940,22
1670,2265,22
1671,2421,22
1672,2511,22
1673,2538,22
1674,2685,22
1675,2780,22
1676,2957,22
1677,2962,22
1678,842,22
1679,18,23
1680,51,23
1681,208,23
1682,271,23
1683,332,23
1684,386,23
1685,389,23
1686,442,23
1687,444,23
1688,535,23
1689,759,23
1690,860,23
1691,900,23
1692,958,23
1693,961,23
1694,1137,23
1695,1220,23
1696,1235,23
1697,1442,23
1698,1454,23
1699,1495,23
1700,1535,23
1701,1625,23
1702,1763,23
1703,1796,23
1704,1810,23
1705,1856,23
1706,1864,23
1707,1908,23
1708,1927,23
1709,1933,23
1710,2014,23
1711,2155,23
1712,2248,23
1713,2523,23
1714,2663,23
1715,2677,23
1716,2700,23
1717,2706,23
1718,2707,23
1719,2718,23
1720,2870,23
1721,2896,23
1722,2937,23
1723,99,24
1724,110,24
1725,301,24
1726,307,24
1727,376,24
1728,574,24
1729,581,24
1730,619,24
1731,635,24
1732,650,24
1733,701,24
1734,813,24
1735,838,24
1736,874,24
1737,877,24
1738,926,24
1739,990,24
1740,1151,24
1741,1175,24
1742,1205,24
1743,1278,24
1744,1354,24
1745,1421,24
1746,1443,24
1747,1515,24
1748,1645,24
1749,1652,24
1750,1837,24
1751,1854,24
1752,1871,24
1753,1950,24
1754,1987,24
1755,2023,24
1756,2053,24
1757,2136,24
1758,2162,24
1759,2201,24
1760,2209,24
1761,2216,24
1762,2332,24
1763,2399,24
1764,2454,24
1765,2600,24
1766,2625,24
1767,2661,24
1768,2764,24
1769,2807,24
1770,2870,24
1771,2942,24
1772,2979,24
1773,3037,24
1774,2170,24
1775,9,25
1776,60,25
1777,71,25
1778,108,25
1779,134,25
1780,136,25
1781,160,25
1782,180,25
1783,227,25
1784,240,25
1785,244,25
1786,270,25
1787,294,25
1788,310,25
1789,389,25
1790,392,25
1791,407,25
1792,454,25
1793,535,25
1794,560,25
1795,572,25
1796,573,25
1797,595,25
1798,618,25
1799,624,25
1800,647,25
1801,671,25
1802,681,25
1803,702,25
1804,718,25
1805,725,25
1806,728,25
1807,743,25
1808,760,25
1809,792,25
1810,811,25
1811,813,25
1812,821,25
1813,826,25
1814,835,25
1815,837,25
1816,842,25
1817,850,25
1818,857,25
1819,938,25
1820,965,25
1821,1006,25
1822,1021,25
1823,1052,25
1824,1065,25
1825,1107,25
1826,1124,25
1827,1147,25
1828,1165,25
1829,1169,25
1830,1189,25
1831,1220,25
1832,1243,25
1833,1289,25
1834,1293,25
1835,1333,25
1836,1362,25
1837,1369,25
1838,1386,25
1839,1390,25
1840,1406,25
1841,1439,25
1842,1460,25
1843,1469,25
1844,1484,25
1845,1527,25
1846,1660,25
1847,1685,25
1848,1729,25
1849,1783,25
1850,1824,25
1851,1836,25
1852,1875,25
1853,1900,25
1854,1925,25
1855,1929,25
1856,1956,25
1857,1979,25
1858,2000,25
1859,2030,25
1860,2046,25
1861,2063,25
1862,2088,25
1863,2208,25
1864,2236,25
1865,2260,25
1866,2268,25
1867,2316,25
1868,2382,25
1869,2444,25
1870,2469,25
1871,2470,25
1872,2511,25
1873,2512,25
1874,2518,25
1875,2524,25
1876,2572,25
1877,2590,25
1878,2605,25
1879,2619,25
1880,2631,25
1881,2647,25
1882,2655,25
1883,2662,25
1884,2729,25
1885,2826,25
1886,2832,25
1887,2861,25
1888,2900,25
1889,2936,25
1890,2958,25
1891,2972,25
1892,2999,25
1893,3000,25
1894,3001,25
1895,3004,25
1896,3044,25
1897,1644,25
1898,484,25
1899,491,25
1900,2171,25
1901,5,26
1902,10,26
1903,55,26
1904,96,26
1905,97,26
1906,133,26
1907,143,26
1908,147,26
1909,153,26
1910,164,26
1911,171,26
1912,180,26
1913,185,26
1914,199,26
1915,206,26
1916,250,26
1917,289,26
1918,308,26
1919,348,26
1920,357,26
1921,422,26
1922,423,26
1923,432,26
1924,438,26
1925,444,26
1926,467,26
1927,475,26
1928,487,26
1929,494,26
1930,496,26
1931,499,26
1932,501,26
1933,507,26
1934,515,26
1935,519,26
1936,529,26
1937,533,26
1938,580,26
1939,595,26
1940,611,26
1941,635,26
1942,647,26
1943,654,26
1944,671,26
1945,687,26
1946,691,26
1947,700,26
1948,708,26
1949,718,26
1950,721,26
1951,741,26
1952,766,26
1953,775,26
